"","Gene","x","y"
"24305",15,8874,41837
"24306",15,9890,40525
"24307",15,9429,44174
"24308",15,9043,41319
"24309",15,9972,42944
"24310",15,6358,41063
"24311",15,8762,40571
"24312",15,9801,43663
"24313",15,6552,44333
"24314",15,6729,43833
"24315",15,5727,42337
"24316",15,9991,42900
"24317",15,6432,41377
"24318",15,7542,42117
"24319",15,7116,42195
"24320",15,9654,40603
"24321",15,8793,41760
"24322",15,8921,41601
"24323",15,7079,43965
"24324",15,6634,44745
"24325",15,7920,40205
"24326",15,8564,43169
"24327",15,7152,44213
"24328",15,8124,43923
"24329",15,8152,42211
"24330",15,9358,42276
"24331",15,8764,40828
"24332",15,6654,44438
"24333",15,9528,40238
"24334",15,8900,41601
"24335",15,7484,40999
"24336",15,7166,44038
"24337",15,8617,40537
"24338",15,9843,42812
"24339",15,9749,44315
"24340",15,8065,42423
"24341",15,9963,43427
"24342",15,6532,43227
"24343",15,7490,40460
"24344",15,7281,41043
"24345",15,9004,41223
"24346",15,6251,41839
"24347",15,7099,42517
"24348",15,6914,40255
"24349",15,8228,41424
"24350",15,9447,41964
"24351",15,8339,40238
"24352",15,9856,43365
"24353",15,9464,41921
"24354",15,7079,43691
"24355",15,8311,41476
"24356",15,7350,44007
"24357",15,7320,42248
"24358",15,7359,44719
"24359",15,9954,42993
"24360",15,6935,40184
"24361",15,7072,41434
"24362",15,8091,41914
"24363",15,8149,40340
"24364",15,8289,41814
"24365",15,7286,42207
"24366",15,9580,41392
"24367",15,9630,43821
"24368",15,9645,42020
"24369",15,7493,43687
"24370",15,9691,42500
"24371",15,6042,40236
"24372",15,9058,40541
"24373",15,9105,41662
"24374",15,9403,41997
"24375",15,6935,40333
"24376",15,7924,43041
"24377",15,9803,40772
"24378",15,9538,40210
"24379",15,8440,41039
"24380",15,9272,41796
"24381",15,7223,40347
"24382",15,7888,42567
"24383",15,7327,43939
"24384",15,7894,42533
"24385",15,9668,43126
"24386",15,6336,43722
"24387",15,5958,41392
"24388",15,7312,41826
"24389",15,8364,40746
"24390",15,5648,40196
"24391",15,9667,41268
"24392",15,8218,41887
"24393",15,8345,43370
"24394",15,8736,40388
"24395",15,7237,44797
"24396",15,8246,41064
"24397",15,6399,40094
"24398",15,7046,44352
"24399",15,8518,40035
"24400",15,7188,41607
"24401",15,9364,42169
"24402",15,8993,44517
"24403",15,8220,41028
"24404",15,9507,41403
"24405",15,8004,40126
"24406",15,8217,41692
"24407",15,7048,43876
"24408",15,6741,42320
"24409",15,8194,41166
"24410",15,9427,41583
"24411",15,9136,40366
"24412",15,7984,40307
"24413",15,8445,42248
"24414",15,9962,44083
"24415",15,7981,42615
"24416",15,7875,42338
"24417",15,8999,40900
"24418",15,8842,40732
"24419",15,8831,41623
"24420",15,8983,40232
"24421",15,7133,41499
"24422",15,9020,40928
"24423",15,9774,40649
"24424",15,7845,42424
"24425",15,6054,43032
"24426",15,7010,41479
"24427",15,8279,42149
"24428",15,7162,41415
"24429",15,9718,41027
"24430",15,7109,44964
"24431",15,7944,42371
"24432",15,8762,40054
"24433",15,7943,40199
"24434",15,9873,42560
"24435",15,7225,44987
"24436",15,7409,42309
"24437",15,7388,41173
"24438",15,7111,43726
"24439",15,6915,41177
"24440",15,9506,42859
"24441",15,7003,40794
"24442",15,5827,41295
"24443",15,8478,41552
"24444",15,8466,41780
"24445",15,6775,40146
"24446",15,6785,43882
"24447",15,7905,42540
"24448",15,9930,40811
"24449",15,7697,42372
"24450",15,8807,40356
"24451",15,5046,40787
"24452",15,7296,41470
"24453",15,9842,41631
"24454",15,8042,40167
"24455",15,7444,41587
"24456",15,6909,43999
"24457",15,9043,41070
"24458",15,9064,41759
"24459",15,7065,44914
"24460",15,8164,41155
"24461",15,7195,43434
"24462",15,7879,40170
"24463",15,9842,43840
"24464",15,8457,43742
"24465",15,7290,41874
"24466",15,7152,40304
"24467",15,7908,41405
"24468",15,8461,42329
"24469",15,7795,40482
"24470",15,8578,42427
"24471",15,8020,44643
"24472",15,8403,43452
"24473",15,6532,40836
"24474",15,7159,44405
"24475",15,9826,43174
"24476",15,8547,42471
"24477",15,8060,43829
"24478",15,9223,41776
"24479",15,5226,41499
"24480",15,8414,42394
"24481",15,8629,43578
"24482",15,6129,44518
"24483",15,5071,44501
"24484",15,7168,41694
"24485",15,7952,40170
"24486",15,9660,42740
"24487",15,6662,43027
"24488",15,7027,44544
"24489",15,5464,41718
"24490",15,9503,42809
"24491",15,6817,42237
"24492",15,8909,40523
"24493",15,9687,41641
"24494",15,7722,44681
"24495",15,8273,42484
"24496",15,7940,44124
"24497",15,8193,43880
"24498",15,9798,41432
"24499",15,9206,40392
"24500",15,8204,40880
"24501",15,9731,41027
"24502",15,7289,40160
"24503",15,9744,41061
"24504",15,5768,44435
"24505",15,8531,41035
"24506",15,8787,40386
"24507",15,5367,42822
"24508",15,7078,41511
"24509",15,7432,40262
"24510",15,8917,41154
"24511",15,9725,41062
"24512",15,7316,43038
"24513",15,9475,42765
"24514",15,8064,40379
"24515",15,7346,41838
"24516",15,7546,40551
"24517",15,7477,41359
"24518",15,9190,40641
"24519",15,6817,44964
"24520",15,5541,43233
"24521",15,7716,43069
"24522",15,5592,41209
"24523",15,8059,40034
"24524",15,8419,40945
"24525",15,7163,41537
"24526",15,6067,41234
"24527",15,8362,43462
"24528",15,9471,42777
"24529",15,8150,43811
"24530",15,8188,43725
"24531",15,7677,43197
"24532",15,8240,41575
"24533",15,8516,41209
"24534",15,5555,41809
"24535",15,8377,40303
"24536",15,6529,40600
"24537",15,8331,43494
"24538",15,7076,41400
"24539",15,6345,44324
"24540",15,8608,40090
"24541",15,9348,41878
"24542",15,8878,41617
"24543",15,7928,42414
"24544",15,6636,44030
"24545",15,9673,41102
"24546",15,7361,44138
"24547",15,9630,41438
"24548",15,8034,41311
"24549",15,7496,41375
"24550",15,9740,42507
"24551",15,9705,42509
"24552",15,9577,42312
"24553",15,8529,43147
"24554",15,9015,40204
"24555",15,8732,40864
"24556",15,5905,40783
"24557",15,8290,41349
"24558",15,8902,40075
"24559",15,7175,43165
"24560",15,7267,44875
"24561",15,8172,40422
"24562",15,9173,40410
"24563",15,8533,43643
"24564",15,9633,41696
"24565",15,8771,41873
"24566",15,6707,41842
"24567",15,7283,41405
"24568",15,8360,42560
"24569",15,7671,42963
"24570",15,8872,41893
"24571",15,7920,42685
"24572",15,9370,42409
"24573",15,5168,40891
"24574",15,6406,40935
"24575",15,8300,44331
"24576",15,6449,40034
"24577",15,8410,41982
"24578",15,8046,40225
"24579",15,9628,43852
"24580",15,7977,40437
"24581",15,8954,40808
"24582",15,9592,42531
"24583",15,9877,43658
"24584",15,8555,43848
"24585",15,6264,40899
"24586",15,6600,40607
"24587",15,8004,42899
"24588",15,7417,43751
"24589",15,7368,40567
"24590",15,9764,40987
"24591",15,8366,43635
"24592",15,7162,41446
"24593",15,8388,40966
"24594",15,6743,40476
"24595",15,8827,40295
"24596",15,9513,41687
"24597",15,6874,40133
"24598",15,9047,41150
"24599",15,8147,42443
"24600",15,6944,42772
"24601",15,7442,42432
"24602",15,8787,41783
"24603",15,6840,41099
"24604",15,7116,41541
"24605",15,8458,43353
"24606",15,7840,41463
"24607",15,7510,41655
"24608",15,7053,41503
"24609",15,8961,42014
"24610",15,7118,40645
"24611",15,9839,42927
"24612",15,9471,41804
"24613",15,7181,41122
"24614",15,9047,40450
"24615",15,7027,43182
"24616",15,8127,40355
"24617",15,6899,44316
"24618",15,8999,41199
"24619",15,9927,41979
"24620",15,6566,44503
"24621",15,7149,41566
"24622",15,8127,44516
"24623",15,7022,44185
"24624",15,7702,41984
"24625",15,6730,44680
"24626",15,8069,40356
"24627",15,6903,43664
"24628",15,9678,42437
"24629",15,9372,42230
"24630",15,8274,40061
"24631",15,7862,44177
"24632",15,9143,40974
"24633",15,7533,44132
"24634",15,8395,40501
"24635",15,8139,44005
"24636",15,9803,43522
"24637",15,5432,42007
"24638",15,7278,42504
"24639",15,7271,40641
"24640",15,9447,41574
"24641",15,8823,40584
"24642",15,7120,40720
"24643",15,6071,42577
"24644",15,6647,41160
"24645",15,8633,41133
"24646",15,9734,44280
"24647",15,8200,41559
"24648",15,7449,44512
"24649",15,8557,40801
"24650",15,7630,42084
"24651",15,7284,44830
"24652",15,7118,40927
"24653",15,5527,44285
"24654",15,7621,41720
"24655",15,9769,41645
"24656",15,9919,43459
"24657",15,9117,41723
"24658",15,8176,40965
"24659",15,6711,43752
"24660",15,6401,40911
"24661",15,7297,42852
"24662",15,9377,42343
"24663",15,9918,43465
"24664",15,8238,40469
"24665",15,9098,40474
"24666",15,9849,43333
"24667",15,6885,41454
"24668",15,9546,42971
"24669",15,8162,41240
"24670",15,9310,40589
"24671",15,8981,40941
"24672",15,7021,40994
"24673",15,8812,41805
"24674",15,9440,42211
"24675",15,9509,41392
"24676",15,7155,43910
"24677",15,8443,43140
"24678",15,7040,41121
"24679",15,7154,44621
"24680",15,6289,40831
"24681",15,8216,41370
"24682",15,6443,40640
"24683",15,8666,41842
"24684",15,7224,43600
"24685",15,9752,40567
"24686",15,8096,41154
"24687",15,8000,44654
"24688",15,7990,42431
"24689",15,6675,42046
"24690",15,8057,41278
"24691",15,6619,43822
"24692",15,7021,44063
"24693",15,6200,44912
"24694",15,7918,40859
"24695",15,6682,40632
"24696",15,7889,42507
"24697",15,9526,42984
"24698",15,8923,40094
"24699",15,8248,40352
"24700",15,9491,40250
"24701",15,7115,40843
"24702",15,7374,43495
"24703",15,8325,44271
"24704",15,8918,41427
"24705",15,8083,42412
"24706",15,9716,42514
"24707",15,7464,40556
"24708",15,9931,42947
"24709",15,5516,44726
"24710",15,6710,40896
"24711",15,7849,42331
"24712",15,7901,44297
"24713",15,8571,43538
"24714",15,9534,42137
"24715",15,7922,42707
"24716",15,7359,44163
"24717",15,7162,41805
"24718",15,8255,41051
"24719",15,8072,40823
"24720",15,8158,40519
"24721",15,8372,41920
"24722",15,6173,43419
"24723",15,7372,43912
"24724",15,8396,42527
"24725",15,9034,40963
"24726",15,5505,41817
"24727",15,5471,44555
"24728",15,9391,42297
"24729",15,7441,40445
"24730",15,7461,41992
"24731",15,6769,40237
"24732",15,8472,42375
"24733",15,7921,44960
"24734",15,7272,44824
"24735",15,5518,42789
"24736",15,6703,40867
"24737",15,8029,43937
"24738",15,8652,40002
"24739",15,7223,41437
"24740",15,9365,41671
"24741",15,6858,41064
"24742",15,7070,44887
"24743",15,9614,40408
"24744",15,9374,42220
"24745",15,8197,41397
"24746",15,7151,41351
"24747",15,8406,42210
"24748",15,8517,40938
"24749",15,6526,41095
"24750",15,8116,43770
"24751",15,9872,40885
"24752",15,9660,40365
"24753",15,6011,41567
"24754",15,7192,40891
"24755",15,9793,40642
"24756",15,9282,41778
"24757",15,9675,42743
"24758",15,7735,42448
"24759",15,9901,43727
"24760",15,6452,40839
"24761",15,9209,41700
"24762",15,7694,41790
"24763",15,7686,42136
"24764",15,6107,43273
"24765",15,7276,42016
"24766",15,9722,41993
"24767",15,8924,41677
"24768",15,6812,41899
"24769",15,9033,41283
"24770",15,9598,41330
"24771",15,7412,40260
"24772",15,8593,43674
"24773",15,6914,42089
"24774",15,7211,43470
"24775",15,6089,40337
"24776",15,7271,42840
"24777",15,5841,41288
"24778",15,8168,43990
"24779",15,6871,44634
"24780",15,9608,40125
"24781",15,8943,40786
"24782",15,7580,40232
"24783",15,7008,40208
"24784",15,7452,42587
"24785",15,7720,40632
"24786",15,7889,42438
"24787",15,8048,41290
"24788",15,7235,40815
"24789",15,7252,43775
"24790",15,7197,43938
"24791",15,8949,41016
"24792",15,7155,41569
"24793",15,8402,42151
"24794",15,7651,41262
"24795",15,8215,42754
"24796",15,6796,43984
"24797",15,7220,43496
"24798",15,6815,44791
"24799",15,9849,42337
"24800",15,9770,41774
"24801",15,7311,41620
"24802",15,7262,41895
"24803",15,8158,43839
"24804",15,8228,40448
"24805",15,7330,40450
"24806",15,9646,42722
"24807",15,9775,42495
"24808",15,9139,40001
"24809",15,8125,42284
"24810",15,6915,41718
"24811",15,8311,44674
"24812",15,8313,44510
"24813",15,6976,44866
"24814",15,7194,40348
"24815",15,6594,44833
"24816",15,8438,40745
"24817",15,8108,42948
"24818",15,8334,43412
"24819",15,9731,41089
"24820",15,9713,42857
"24821",15,9216,40650
"24822",15,6665,40095
"24823",15,7876,42271
"24824",15,9789,42535
"24825",15,7981,41308
"24826",15,9166,41919
"24827",15,7234,44640
"24828",15,9330,40349
"24829",15,9455,42040
"24830",15,7763,42020
"24831",15,7850,40065
"24832",15,8393,43146
"24833",15,7232,44934
"24834",15,9749,40240
"24835",15,7075,40261
"24836",15,6302,41223
"24837",15,7546,42772
"24838",15,6947,42104
"24839",15,8314,41052
"24840",15,9742,42985
"24841",15,9890,44169
"24842",15,9020,40819
"24843",15,6465,40609
"24844",15,6776,41274
"24845",15,9484,42845
"24846",15,9428,41071
"24847",15,9134,40303
"24848",15,9666,41923
"24849",15,6624,40128
"24850",15,8469,43994
"24851",15,8564,43484
"24852",15,6978,42546
"24853",15,8453,41625
"24854",15,6904,42119
"24855",15,9905,40804
"24856",15,9399,41938
"24857",15,7909,42493
"24858",15,8248,40530
"24859",15,9005,41627
"24860",15,6929,42926
"24861",15,8852,41786
"24862",15,8738,40821
"24863",15,8861,41686
"24864",15,9870,40337
"24865",15,7360,40923
"24866",15,8370,41013
"24867",15,7213,41869
"24868",15,7098,40879
"24869",15,9287,41535
"24870",15,8908,41884
"24871",15,7250,44820
"24872",15,9606,42089
"24873",15,9007,40453
"24874",15,6719,43400
"24875",15,7301,40039
"24876",15,8444,43398
"24877",15,8472,42267
"24878",15,7638,43342
"24879",15,9829,42780
"24880",15,5988,41145
"24881",15,7878,40100
"24882",15,6989,40026
"24883",15,7357,43486
"24884",15,9293,41609
"24885",15,8364,40911
"24886",15,8685,40206
"24887",15,9010,40464
"24888",15,9552,40882
"24889",15,7346,40587
"24890",15,7364,44072
"24891",15,7519,43052
"24892",15,9355,42328
"24893",15,8386,43484
"24894",15,7828,44586
"24895",15,8390,40941
"24896",15,8774,40268
"24897",15,7926,41418
"24898",15,7111,40386
"24899",15,6762,43577
"24900",15,8081,41288
"24901",15,7179,44915
"24902",15,7432,40545
"24903",15,7775,40102
"24904",15,6826,42246
"24905",15,9868,43142
"24906",15,9887,42960
"24907",15,7528,41758
"24908",15,5125,44544
"24909",15,9844,42767
"24910",15,7760,42001
"24911",15,9158,41717
"24912",15,7111,44656
"24913",15,6914,42229
"24914",15,9018,41968
"24915",15,5620,40580
"24916",15,7108,44423
"24917",15,9251,40435
"24918",15,9754,42604
"24919",15,9600,40928
"24920",15,9522,41966
"24921",15,9974,40211
"24922",15,7442,43816
"24923",15,7936,44988
"24924",15,9638,41287
"24925",15,7075,42902
"24926",15,8300,42617
"24927",15,8239,41552
"24928",15,9068,41250
"24929",15,9527,41497
"24930",15,7737,40031
"24931",15,7244,44830
"24932",15,8264,42612
"24933",15,8278,42418
"24934",15,6421,40679
"24935",15,9504,42902
"24936",15,8903,41646
"24937",15,8372,42003
"24938",15,9999,43214
"24939",15,6733,40495
"24940",15,9673,40969
"24941",15,9376,41981
"24942",15,9699,43637
"24943",15,8146,42215
"24944",15,7173,44889
"24945",15,8036,43750
"24946",15,6836,41505
"24947",15,9484,42130
"24948",15,9452,41558
"24949",15,5103,41583
"24950",15,8395,41897
"24951",15,9757,44213
"24952",15,9531,43091
"24953",15,6171,43761
"24954",15,6719,41495
"24955",15,8347,43870
"24956",15,7197,43907
"24957",15,8039,40539
"24958",15,9012,40661
"24959",15,9737,40613
"24960",15,8604,43857
"24961",15,8090,41258
"24962",15,7289,42249
"24963",15,7137,43874
"24964",15,9193,40328
"24965",15,7014,42285
"24966",15,6825,41260
"24967",15,7075,44956
"24968",15,9900,43017
"24969",15,8706,40070
"24970",15,8110,44034
"24971",15,8347,41268
"24972",15,9492,42914
"24973",15,5820,41231
"24974",15,9808,41944
"24975",15,7017,42534
"24976",15,6930,40734
"24977",15,8576,41083
"24978",15,8543,43650
"24979",15,5084,44511
"24980",15,8044,43902
"24981",15,7477,41672
"24982",15,9589,40991
"24983",15,9594,41459
"24984",15,7268,43844
"24985",15,9685,41983
"24986",15,9198,40451
"24987",15,7115,40453
"24988",15,6122,40490
"24989",15,6771,41403
"24990",15,7051,40120
"24991",15,6831,44760
"24992",15,8850,41805
"24993",15,9837,42958
"24994",15,8054,42334
"24995",15,6783,43610
"24996",15,9821,43843
"24997",15,9902,42792
"24998",15,8534,41729
"24999",15,7145,41526
"25000",15,6946,44232
"25001",15,7059,43916
"25002",15,8391,43115
"25003",15,8885,40872
"25004",15,9885,41622
"25005",15,7050,44160
"25006",15,7390,40583
"25007",15,7055,41549
"25008",15,9486,40286
"25009",15,7307,44305
"25010",15,6435,40552
"25011",15,6831,41416
"25012",15,8925,41806
"25013",15,9716,41071
"25014",15,7290,40473
"25015",15,7180,42069
"25016",15,7236,42444
"25017",15,8753,41863
"25018",15,7351,44683
"25019",15,7252,43978
"25020",15,7881,40159
"25021",15,7298,44692
"25022",15,7453,40952
"25023",15,7382,43446
"25024",15,9495,41672
"25025",15,6985,41750
"25026",15,9093,41240
"25027",15,7125,40487
"25028",15,7063,42125
"25029",15,6666,44387
"25030",15,6701,44315
"25031",15,9852,43169
"25032",15,7689,44152
"25033",15,5073,43343
"25034",15,9880,42630
"25035",15,7349,43119
"25036",15,7368,41100
"25037",15,8509,43609
"25038",15,6728,40347
"25039",15,6934,40984
"25040",15,8529,41020
"25041",15,9343,40120
"25042",15,7030,44640
"25043",15,9788,43074
"25044",15,8461,42493
"25045",15,7408,43697
"25046",15,6909,41365
"25047",15,9780,44016
"25048",15,7411,41528
"25049",15,8462,40731
"25050",15,8370,40211
"25051",15,9649,41077
"25052",15,5719,42056
"25053",15,7273,40926
"25054",15,7047,44215
"25055",15,7199,43594
"25056",15,8343,40911
"25057",15,9215,40288
"25058",15,8379,43466
"25059",15,7272,43859
"25060",15,7946,44144
"25061",15,9968,43481
"25062",15,9389,42118
"25063",15,7907,42408
"25064",15,8487,40517
"25065",15,8984,41961
"25066",15,7375,40339
"25067",15,9919,43635
"25068",15,7233,43904
"25069",15,6945,42207
"25070",15,7938,41362
"25071",15,9153,40015
"25072",15,7812,41044
"25073",15,6573,43374
"25074",15,8480,43762
"25075",15,8389,42234
"25076",15,7230,44025
"25077",15,6831,40693
"25078",15,8383,41065
"25079",15,9733,44369
"25080",15,9507,42832
"25081",15,8350,41357
"25082",15,7379,40519
"25083",15,8246,40434
"25084",15,9038,41219
"25085",15,9298,41618
"25086",15,7089,44885
"25087",15,8895,40535
"25088",15,6934,42067
"25089",15,9077,41257
"25090",15,9767,44226
"25091",15,9736,40355
"25092",15,7324,43810
"25093",15,5394,42932
"25094",15,7962,40312
"25095",15,7708,41356
"25096",15,7993,42456
"25097",15,8132,40375
"25098",15,7559,41905
"25099",15,9183,40387
"25100",15,8251,43434
"25101",15,7597,41755
"25102",15,7977,43978
"25103",15,8076,41005
"25104",15,8491,42015
"25105",15,5589,40611
"25106",15,9318,41628
"25107",15,8401,42585
"25108",15,8354,40878
"25109",15,7731,42026
"25110",15,6484,40592
"25111",15,8108,41518
"25112",15,6961,42367
"25113",15,6112,40572
"25114",15,8175,41003
"25115",15,6681,40268
"25116",15,8100,40216
"25117",15,7190,43957
"25118",15,7508,43326
"25119",15,8353,41555
"25120",15,7358,43928
"25121",15,8438,41890
"25122",15,7561,41151
"25123",15,7306,40051
"25124",15,7286,44796
"25125",15,7076,41415
"25126",15,9638,41728
"25127",15,7537,41033
"25128",15,6914,41477
"25129",15,6310,44945
"25130",15,8168,40935
"25131",15,7308,43880
"25132",15,5136,41707
"25133",15,8430,40047
"25134",15,9575,41370
"25135",15,6863,44033
"25136",15,7413,43377
"25137",15,8846,40745
"25138",15,6517,44692
"25139",15,7400,40989
"25140",15,9768,43206
"25141",15,8615,43817
"25142",15,8527,41028
"25143",15,8296,43812
"25144",15,8293,44019
"25145",15,7059,44282
"25146",15,8765,41450
"25147",15,7014,41835
"25148",15,6731,43809
"25149",15,8432,41867
"25150",15,7351,43546
"25151",15,9418,41979
"25152",15,8036,41325
"25153",15,7390,44619
"25154",15,8774,40174
"25155",15,7759,42819
"25156",15,8596,40088
"25157",15,6289,41722
"25158",15,9171,40673
"25159",15,7710,42178
"25160",15,9833,41481
"25161",15,9404,40793
"25162",15,7721,41980
"25163",15,5409,40120
"25164",15,8282,42600
"25165",15,7665,44673
"25166",15,6563,42901
"25167",15,7221,40845
"25168",15,7470,40881
"25169",15,9869,43696
"25170",15,9304,40214
"25171",15,8408,41845
"25172",15,9042,41303
"25173",15,6687,44036
"25174",15,8610,40908
"25175",15,8128,41026
"25176",15,7258,43631
"25177",15,8444,42253
"25178",15,7195,44801
"25179",15,9298,41535
"25180",15,9898,43074
"25181",15,8488,40942
"25182",15,8999,41709
"25183",15,7084,43653
"25184",15,8384,41654
"25185",15,9302,40822
"25186",15,9323,40568
"25187",15,7306,41887
"25188",15,7358,42195
"25189",15,5115,44543
"25190",15,9454,41920
"25191",15,8103,40343
"25192",15,7010,40937
"25193",15,9496,42029
"25194",15,7027,40020
"25195",15,9286,40255
"25196",15,9910,40339
"25197",15,8325,44189
"25198",15,7936,40171
"25199",15,7411,41356
"25200",15,7610,42033
"25201",15,9494,42522
"25202",15,6505,44503
"25203",15,7961,40180
"25204",15,8031,42431
"25205",15,7326,43657
"25206",15,7596,42529
"25207",15,8632,40786
"25208",15,7191,41940
"25209",15,7520,44643
"25210",15,8578,43176
"25211",15,8702,41104
"25212",15,9083,41053
"25213",15,7424,42702
"25214",15,9310,41288
"25215",15,7813,42111
"25216",15,8243,41538
"25217",15,9589,41905
"25218",15,7317,42204
"25219",15,7457,44122
"25220",15,9955,40051
"25221",15,5656,41256
"25222",15,7041,41507
"25223",15,7861,41495
"25224",15,7575,43304
"25225",15,9321,41997
"25226",15,9775,42375
"25227",15,7467,43029
"25228",15,8293,41411
"25229",15,7919,44870
"25230",15,8630,40358
"25231",15,8360,41689
"25232",15,9964,43115
"25233",15,8287,41657
"25234",15,8070,40197
"25235",15,8480,40916
"25236",15,9740,44268
"25237",15,9235,40449
"25238",15,9005,40652
"25239",15,6682,41146
"25240",15,7237,42167
"25241",15,7558,43389
"25242",15,6569,44857
"25243",15,7061,41558
"25244",15,5674,42166
"25245",15,9259,41861
"25246",15,8885,41349
"25247",15,9229,40878
"25248",15,9532,42849
"25249",15,8795,41207
"25250",15,6634,44370
"25251",15,8829,42003
"25252",15,6003,40231
"25253",15,7403,43689
"25254",15,8883,41093
"25255",15,9768,40578
"25256",15,8420,40046
"25257",15,9495,42811
"25258",15,7109,44948
"25259",15,8126,41018
"25260",15,9579,42934
"25261",15,9408,42372
"25262",15,5082,40101
"25263",15,9069,41777
"25264",15,7152,43552
"25265",15,8700,41859
"25266",15,8065,41298
"25267",15,6633,44840
"25268",15,5901,44311
"25269",15,6988,41537
"25270",15,7194,42400
"25271",15,8195,41038
"25272",15,9856,42989
"25273",15,5970,40612
"25274",15,9433,41821
"25275",15,8173,42416
"25276",15,7170,40167
"25277",15,7363,40235
"25278",15,9039,40616
"25279",15,8606,40178
"25280",15,9598,40849
"25281",15,8443,40474
"25282",15,7325,43371
"25283",15,9392,41191
"25284",15,9777,43717
"25285",15,8952,41315
"25286",15,9683,43535
"25287",15,7508,43744
"25288",15,9729,40400
"25289",15,8451,42241
"25290",15,7005,44944
"25291",15,6951,40762
"25292",15,8293,43239
"25293",15,8188,43177
"25294",15,9058,40133
"25295",15,8188,40058
"25296",15,7295,40815
"25297",15,7745,44268
"25298",15,7882,42433
"25299",15,9063,40535
"25300",15,8556,40442
"25301",15,5177,41658
"25302",15,6946,42375
"25303",15,8010,44369
"25304",15,9461,42686
"25305",15,9189,40027
"25306",15,8238,41559
"25307",15,8371,42556
"25308",15,7187,44626
"25309",15,6033,40226
"25310",15,9222,40052
"25311",15,7258,43500
"25312",15,8542,40962
"25313",15,9340,41897
"25314",15,9046,41222
"25315",15,8335,40988
"25316",15,8012,40164
"25317",15,8127,43109
"25318",15,7338,43853
"25319",15,7038,44878
"25320",15,7302,40065
"25321",15,7316,41417
"25322",15,9578,42815
"25323",15,7027,44445
"25324",15,8049,41535
"25325",15,8504,43668
"25326",15,5579,44479
"25327",15,9430,41318
"25328",15,9551,42198
"25329",15,6822,43945
"25330",15,8818,41715
"25331",15,7307,42864
"25332",15,8743,41878
"25333",15,9044,41177
"25334",15,9896,42998
"25335",15,8061,43870
"25336",15,6947,42154
"25337",15,7263,44172
"25338",15,8482,42202
"25339",15,9591,42731
"25340",15,6237,41385
"25341",15,8200,41417
"25342",15,7881,40089
"25343",15,7754,42032
"25344",15,5889,42833
"25345",15,8934,41361
"25346",15,9298,41877
"25347",15,9145,40986
"25348",15,7402,41944
"25349",15,9832,40600
"25350",15,8170,43761
"25351",15,6635,43737
"25352",15,9736,42710
"25353",15,8154,40297
"25354",15,9646,43643
"25355",15,9900,44926
"25356",15,6771,40647
"25357",15,8791,40332
"25358",15,6231,42209
"25359",15,7829,42444
"25360",15,7256,44786
"25361",15,8365,43273
"25362",15,6900,41950
"25363",15,7107,43119
"25364",15,7114,41459
"25365",15,8176,42189
"25366",15,7402,44578
"25367",15,7821,40054
"25368",15,7819,40010
"25369",15,8062,43148
"25370",15,7136,44887
"25371",15,7283,40804
"25372",15,8986,41744
"25373",15,7298,40061
"25374",15,9763,42711
"25375",15,6046,43197
"25376",15,9813,42795
"25377",15,9108,40470
"25378",15,6637,41062
"25379",15,7455,42846
"25380",15,7508,41048
"25381",15,9870,40498
"25382",15,9589,40771
"25383",15,9811,42070
"25384",15,6605,43827
"25385",15,8022,41785
"25386",15,8047,41694
"25387",15,7286,40973
"25388",15,8317,41035
"25389",15,8274,44533
"25390",15,6237,40112
"25391",15,7395,42936
"25392",15,8569,41145
"25393",15,9873,43687
"25394",15,9595,40397
"25395",15,7397,41385
"25396",15,8761,41906
"25397",15,5134,41693
"25398",15,5352,41987
"25399",15,8252,43547
"25400",15,9823,41799
"25401",15,9959,41964
"25402",15,7460,40661
"25403",15,8278,40682
"25404",15,7204,43561
"25405",15,7100,41981
"25406",15,5117,44514
"25407",15,7473,41252
"25408",15,9111,40766
"25409",15,8721,41318
"25410",15,8936,40022
"25411",15,9532,42752
"25412",15,8897,41675
"25413",15,7195,44856
"25414",15,7317,44010
"25415",15,6339,44118
"25416",15,7624,43992
"25417",15,6856,42152
"25418",15,9112,40787
"25419",15,9921,42883
"25420",15,8379,40974
"25421",15,6734,43827
"25422",15,7220,44200
"25423",15,7854,42338
"25424",15,9585,42786
"25425",15,7357,41275
"25426",15,8191,42709
"25427",15,7214,40574
"25428",15,8315,41459
"25429",15,8768,40087
"25430",15,8425,40952
"25431",15,7198,44128
"25432",15,7277,44818
"25433",15,8165,41462
"25434",15,7144,44627
"25435",15,9453,42012
"25436",15,6748,44965
"25437",15,7538,44089
"25438",15,7068,43929
"25439",15,8706,41919
"25440",15,5574,40384
"25441",15,8448,42225
"25442",15,7167,43547
"25443",15,5141,43140
"25444",15,6872,44107
"25445",15,8255,43643
"25446",15,6370,44704
"25447",15,8481,40295
"25448",15,6594,44228
"25449",15,7199,43570
"25450",15,9585,42316
"25451",15,8202,43811
"25452",15,8397,43261
"25453",15,8238,41707
"25454",15,6930,43556
"25455",15,8614,40386
"25456",15,6671,40693
"25457",15,7479,41874
"25458",15,9001,41248
"25459",15,8413,41020
"25460",15,7080,42198
"25461",15,7117,43751
"25462",15,7605,42847
"25463",15,7090,41463
"25464",15,7240,43283
"25465",15,9056,40025
"25466",15,6158,40484
"25467",15,8028,42476
"25468",15,8437,43367
"25469",15,8087,42969
